ax,ay,az,gx,gy,gz,roll,pitch,target,target_name
647.0,-3330.0,6733.0,15200.0,2402.0,986.0,15.91,-7.01,0.0,right
664.0,-3331.0,6680.0,15693.0,2451.0,1002.0,16.96,-6.86,0.0,right
723.0,-2746.0,4966.0,19893.0,2765.0,986.0,30.38,-5.4,0.0,right
608.0,-2733.0,4537.0,20238.0,2776.0,963.0,31.75,-5.27,0.0,right
287.0,-2003.0,4403.0,20515.0,2714.0,929.0,33.16,-5.14,0.0,right
466.0,-843.0,2284.0,22239.0,2274.0,765.0,48.14,-4.34,0.0,right
795.0,-900.0,1917.0,22358.0,2229.0,773.0,49.69,-4.28,0.0,right
1064.0,-613.0,1529.0,22402.0,2184.0,775.0,51.22,-4.24,0.0,right
525.0,1996.0,-463.0,21929.0,537.0,439.0,66.47,-4.38,0.0,right
347.0,2040.0,-544.0,21760.0,345.0,393.0,67.99,-4.4,0.0,right
388.0,2047.0,-798.0,21597.0,168.0,335.0,69.53,-4.42,0.0,right
147.0,2262.0,-947.0,21454.0,36.0,283.0,71.04,-4.44,0.0,right
-28.0,3890.0,-2164.0,18856.0,-653.0,-370.0,84.34,-4.28,0.0,right
65.0,3968.0,-2139.0,18554.0,-644.0,-462.0,85.7,-4.25,0.0,right
9.0,4182.0,-2102.0,18196.0,-626.0,-554.0,87.04,-4.21,0.0,right
1024.0,4554.0,-1718.0,14952.0,462.0,-1282.0,97.51,-3.4,0.0,right
1173.0,4603.0,-1697.0,14631.0,606.0,-1341.0,98.57,-3.32,0.0,right
1205.0,4672.0,-1586.0,14294.0,743.0,-1393.0,99.57,-3.24,0.0,right
1521.0,4535.0,-1685.0,13925.0,914.0,-1450.0,100.56,-3.16,0.0,right
929.0,4170.0,-1804.0,10533.0,1830.0,-1588.0,107.85,-2.47,0.0,right
861.0,4129.0,-1853.0,10172.0,1860.0,-1577.0,108.57,-2.41,0.0,right
812.0,4028.0,-1995.0,9820.0,1890.0,-1557.0,109.26,-2.36,0.0,right
45.0,3481.0,-2728.0,5984.0,1481.0,-996.0,113.45,-2.1,0.0,right
166.0,3465.0,-2742.0,5607.0,1446.0,-891.0,113.85,-2.09,0.0,right
-70.0,3700.0,-2482.0,5231.0,1360.0,-813.0,114.22,-2.07,0.0,right
128.0,3248.0,-2852.0,1522.0,522.0,-117.0,115.34,-2.17,0.0,right
-70.0,3329.0,-2792.0,1181.0,419.0,-70.0,115.43,-2.18,0.0,right
218.0,3240.0,-2892.0,820.0,351.0,-16.0,115.49,-2.2,0.0,right
349.0,3218.0,-2890.0,500.0,326.0,28.0,115.53,-2.21,0.0,right
337.0,2994.0,-2441.0,-2300.0,-405.0,348.0,113.99,-2.35,0.0,right
302.0,3044.0,-2387.0,-2529.0,-465.0,359.0,113.82,-2.37,0.0,right
395.0,2990.0,-2322.0,-2768.0,-519.0,373.0,113.63,-2.38,0.0,right
443.0,2799.0,-1972.0,-4302.0,-715.0,388.0,110.68,-2.5,0.0,right
540.0,2769.0,-2077.0,-4405.0,-711.0,383.0,110.37,-2.52,0.0,right
563.0,2726.0,-1999.0,-4493.0,-705.0,372.0,110.05,-2.53,0.0,right
368.0,2725.0,-1753.0,-5136.0,-694.0,231.0,106.54,-2.58,0.0,right
376.0,2689.0,-1702.0,-5150.0,-685.0,216.0,106.17,-2.59,0.0,right
292.0,2764.0,-1633.0,-5171.0,-690.0,203.0,105.8,-2.59,0.0,right
235.0,2831.0,-1539.0,-5205.0,-707.0,186.0,105.43,-2.59,0.0,right
129.0,3010.0,-1294.0,-5332.0,-646.0,65.0,101.74,-2.55,0.0,right
47.0,3023.0,-1232.0,-5338.0,-643.0,62.0,101.36,-2.55,0.0,right
21.0,3066.0,-1224.0,-5345.0,-639.0,65.0,100.98,-2.55,0.0,right
-221.0,3626.0,-1142.0,-5548.0,-845.0,164.0,97.13,-2.55,0.0,right
-233.0,3661.0,-1102.0,-5605.0,-898.0,174.0,96.72,-2.56,0.0,right
-232.0,3686.0,-1113.0,-5655.0,-953.0,186.0,96.31,-2.56,0.0,right
-227.0,4067.0,-863.0,-6154.0,-1272.0,374.0,92.07,-2.74,0.0,right
-212.0,4090.0,-810.0,-6193.0,-1302.0,393.0,91.62,-2.77,0.0,right
-134.0,3981.0,-726.0,-6227.0,-1323.0,413.0,91.17,-2.79,0.0,right
-130.0,3946.0,-692.0,-6265.0,-1339.0,435.0,90.72,-2.82,0.0,right
251.0,3850.0,-564.0,-6990.0,-1366.0,471.0,85.91,-3.2,0.0,right
221.0,3695.0,-353.0,-7006.0,-1343.0,472.0,85.41,-3.25,0.0,right
-130.0,3989.0,-284.0,-7049.0,-1362.0,466.0,84.92,-3.29,0.0,right
-354.0,3986.0,510.0,-7579.0,-1226.0,285.0,79.66,-3.57,0.0,right
77.0,3804.0,91.0,-7609.0,-1212.0,249.0,79.12,-3.6,0.0,right
260.0,3691.0,-34.0,-7588.0,-1184.0,204.0,78.58,-3.63,0.0,right
-111.0,3780.0,336.0,-7601.0,-1231.0,164.0,78.05,-3.66,0.0,right
-350.0,3641.0,899.0,-7583.0,-1445.0,-11.0,72.78,-3.87,0.0,right
-379.0,3706.0,931.0,-7568.0,-1484.0,-24.0,72.24,-3.9,0.0,right
-322.0,3721.0,909.0,-7548.0,-1515.0,-36.0,71.69,-3.93,0.0,right
39.0,3513.0,1569.0,-7169.0,-1391.0,-26.0,66.73,-4.25,0.0,right
-296.0,3671.0,1881.0,-7148.0,-1383.0,-30.0,66.21,-4.28,0.0,right
-192.0,3686.0,1963.0,-7132.0,-1386.0,-31.0,65.69,-4.32,0.0,right
235.0,3476.0,1632.0,-7066.0,-1311.0,-42.0,65.18,-4.36,0.0,right
-72.0,3480.0,2431.0,-6719.0,-1340.0,-38.0,60.52,-4.74,0.0,right
44.0,3428.0,2448.0,-6666.0,-1322.0,-36.0,60.03,-4.78,0.0,right
112.0,3418.0,2466.0,-6627.0,-1276.0,-24.0,59.56,-4.83,0.0,right
142.0,3310.0,2866.0,-6188.0,-776.0,11.0,55.21,-5.11,0.0,right
122.0,3318.0,2903.0,-6157.0,-737.0,15.0,54.78,-5.14,0.0,right
121.0,3355.0,2975.0,-6116.0,-690.0,20.0,54.34,-5.17,0.0,right
81.0,3326.0,3027.0,-6072.0,-660.0,26.0,53.91,-5.2,0.0,right
3.0,3132.0,3077.0,-5668.0,-503.0,110.0,49.94,-5.45,0.0,right
0.0,3128.0,3068.0,-5642.0,-493.0,120.0,49.54,-5.48,0.0,right
59.0,3150.0,2975.0,-5624.0,-481.0,127.0,49.14,-5.51,0.0,right
341.0,2848.0,2985.0,-5470.0,-255.0,143.0,45.31,-5.7,0.0,right
329.0,2800.0,3040.0,-5441.0,-221.0,137.0,44.92,-5.72,0.0,right
323.0,2785.0,3061.0,-5410.0,-182.0,134.0,44.54,-5.73,0.0,right
467.0,2698.0,3057.0,-5358.0,-100.0,130.0,44.15,-5.74,0.0,right
1530.0,1702.0,2989.0,-4899.0,269.0,45.0,40.66,-5.71,0.0,right
1208.0,1905.0,3064.0,-4755.0,396.0,57.0,40.31,-5.7,0.0,right
1018.0,2137.0,3169.0,-4650.0,495.0,63.0,39.98,-5.68,0.0,right
-34.0,1910.0,3444.0,-4232.0,-161.0,-171.0,37.0,-5.66,0.0,right
-234.0,2174.0,3627.0,-4206.0,-291.0,-185.0,36.7,-5.67,0.0,right
-105.0,2232.0,3587.0,-4197.0,-407.0,-213.0,36.38,-5.68,0.0,right
-166.0,2252.0,3711.0,-4191.0,-524.0,-252.0,36.08,-5.69,0.0,right
411.0,2079.0,3749.0,-3771.0,-709.0,-389.0,33.47,-5.94,0.0,right
400.0,1918.0,3748.0,-3723.0,-672.0,-361.0,33.2,-5.97,0.0,right
361.0,2002.0,3780.0,-3681.0,-622.0,-323.0,32.94,-5.99,0.0,right
210.0,1717.0,3963.0,-3335.0,-159.0,143.0,30.58,-6.12,0.0,right
200.0,1702.0,3924.0,-3293.0,-127.0,178.0,30.34,-6.13,0.0,right
166.0,1735.0,3928.0,-3258.0,-104.0,214.0,30.1,-6.14,0.0,right
122.0,1737.0,3928.0,-3226.0,-88.0,246.0,29.87,-6.15,0.0,right
428.0,1441.0,3764.0,-2975.0,-120.0,332.0,27.75,-6.33,0.0,right
433.0,1395.0,3762.0,-2963.0,-129.0,335.0,27.54,-6.35,0.0,right
498.0,1369.0,3756.0,-2946.0,-118.0,341.0,27.32,-6.37,0.0,right
573.0,1202.0,3638.0,-2922.0,8.0,377.0,25.23,-6.48,0.0,right
443.0,1113.0,3624.0,-2941.0,40.0,382.0,25.02,-6.49,0.0,right
400.0,969.0,3642.0,-2944.0,58.0,386.0,24.8,-6.5,0.0,right
410.0,1039.0,3557.0,-2946.0,77.0,388.0,24.59,-6.5,0.0,right
353.0,1067.0,3451.0,-3062.0,6.0,311.0,22.42,-6.57,0.0,right
304.0,1125.0,3511.0,-3084.0,-10.0,297.0,22.2,-6.58,0.0,right
474.0,1006.0,3510.0,-3097.0,-18.0,271.0,21.97,-6.59,0.0,right
634.0,943.0,3478.0,-3098.0,-6.0,245.0,21.75,-6.6,0.0,right
525.0,836.0,3548.0,-3214.0,80.0,58.0,19.48,-6.56,0.0,right
489.0,824.0,3602.0,-3205.0,97.0,43.0,19.25,-6.55,0.0,right
575.0,814.0,3603.0,-3210.0,112.0,29.0,19.02,-6.55,0.0,right
539.0,871.0,3629.0,-3230.0,117.0,11.0,18.8,-6.54,0.0,right
501.0,733.0,3691.0,-3362.0,148.0,-188.0,16.44,-6.4,0.0,right
419.0,709.0,3768.0,-3370.0,134.0,-206.0,16.21,-6.38,0.0,right
427.0,727.0,3728.0,-3374.0,123.0,-225.0,15.96,-6.37,0.0,right
451.0,511.0,3737.0,-3445.0,-12.0,-368.0,13.58,-6.31,0.0,right
401.0,487.0,3790.0,-3452.0,-42.0,-381.0,13.33,-6.3,0.0,right
364.0,444.0,3805.0,-3452.0,-75.0,-391.0,13.08,-6.3,0.0,right
415.0,422.0,3793.0,-3451.0,-104.0,-403.0,12.83,-6.3,0.0,right
287.0,252.0,3951.0,-3437.0,-459.0,-400.0,10.46,-6.53,0.0,right
269.0,267.0,3927.0,-3430.0,-497.0,-396.0,10.21,-6.56,0.0,right
275.0,252.0,3940.0,-3422.0,-530.0,-390.0,9.97,-6.59,0.0,right
335.0,41.0,3945.0,-3183.0,-801.0,-319.0,7.77,-7.09,0.0,right
350.0,23.0,3959.0,-3143.0,-810.0,-312.0,7.54,-7.14,0.0,right
342.0,-18.0,3979.0,-3101.0,-821.0,-303.0,7.32,-7.2,0.0,right
328.0,-22.0,3988.0,-3060.0,-824.0,-291.0,7.1,-7.25,0.0,right
330.0,-61.0,4040.0,-2644.0,-788.0,-152.0,5.26,-7.76,0.0,right
334.0,-65.0,4013.0,-2606.0,-782.0,-137.0,5.07,-7.81,0.0,right
351.0,-54.0,4074.0,-2567.0,-771.0,-121.0,4.88,-7.86,0.0,right
361.0,-66.0,4053.0,-2529.0,-761.0,-104.0,4.7,-7.92,0.0,right
402.0,-7.0,4065.0,-2151.0,-631.0,42.0,3.2,-8.33,0.0,right
416.0,12.0,4067.0,-2113.0,-615.0,55.0,3.05,-8.37,0.0,right
406.0,-2.0,4086.0,-2069.0,-602.0,71.0,2.9,-8.42,0.0,right
404.0,-15.0,4050.0,-2030.0,-586.0,88.0,2.75,-8.45,0.0,right
408.0,-105.0,4073.0,-1634.0,-457.0,232.0,1.6,-8.75,0.0,right
385.0,-112.0,4051.0,-1594.0,-445.0,247.0,1.48,-8.78,0.0,right
395.0,-123.0,3995.0,-1559.0,-429.0,261.0,1.37,-8.81,0.0,right
435.0,-277.0,3925.0,-1347.0,-311.0,397.0,0.39,-9.0,0.0,right
451.0,-291.0,3924.0,-1339.0,-299.0,407.0,0.28,-9.02,0.0,right
441.0,-326.0,3904.0,-1331.0,-289.0,415.0,0.18,-9.04,0.0,right
446.0,-320.0,3926.0,-1326.0,-275.0,427.0,0.08,-9.06,0.0,right
497.0,-403.0,3817.0,-1331.0,-183.0,446.0,-0.9,-9.16,0.0,right
501.0,-416.0,3831.0,-1331.0,-176.0,440.0,-1.0,-9.17,0.0,right
529.0,-448.0,3821.0,-1326.0,-173.0,429.0,-1.1,-9.18,0.0,right
533.0,-493.0,3807.0,-1318.0,-172.0,418.0,-1.2,-9.19,0.0,right
569.0,-648.0,3783.0,-1315.0,-172.0,307.0,-2.17,-9.28,0.0,right
588.0,-676.0,3724.0,-1310.0,-172.0,299.0,-2.27,-9.29,0.0,right
610.0,-677.0,3728.0,-1305.0,-171.0,286.0,-2.37,-9.3,0.0,right
640.0,-803.0,3703.0,-1237.0,-176.0,233.0,-3.27,-9.4,0.0,right
658.0,-811.0,3753.0,-1232.0,-173.0,231.0,-3.37,-9.41,0.0,right
658.0,-813.0,3733.0,-1216.0,-160.0,227.0,-3.46,-9.42,0.0,right
599.0,-811.0,3743.0,-1200.0,-161.0,228.0,-3.55,-9.43,0.0,right
674.0,-892.0,3734.0,-1006.0,-136.0,244.0,-4.3,-9.5,0.0,right
714.0,-914.0,3712.0,-991.0,-133.0,242.0,-4.38,-9.5,0.0,right
696.0,-901.0,3722.0,-971.0,-131.0,235.0,-4.45,-9.51,0.0,right
628.0,-942.0,3684.0,-829.0,-156.0,197.0,-5.07,-9.59,0.0,right
660.0,-950.0,3669.0,-815.0,-160.0,196.0,-5.14,-9.6,0.0,right
663.0,-961.0,3683.0,-807.0,-167.0,195.0,-5.2,-9.61,0.0,right
682.0,-975.0,3639.0,-791.0,-174.0,192.0,-5.26,-9.62,0.0,right
742.0,-1013.0,3704.0,-624.0,-276.0,201.0,-5.74,-9.79,0.0,right
687.0,-1017.0,3705.0,-597.0,-287.0,203.0,-5.79,-9.81,0.0,right
698.0,-1051.0,3734.0,-573.0,-296.0,207.0,-5.83,-9.82,0.0,right
643.0,-1035.0,3761.0,-232.0,-407.0,243.0,-6.05,-10.07,0.0,right
675.0,-1028.0,3784.0,-189.0,-420.0,243.0,-6.06,-10.1,0.0,right
656.0,-1041.0,3739.0,-149.0,-435.0,246.0,-6.08,-10.12,0.0,right
676.0,-1099.0,3743.0,-111.0,-448.0,251.0,-6.09,-10.15,0.0,right
713.0,-1164.0,3684.0,281.0,-523.0,268.0,-5.96,-10.48,0.0,right
744.0,-1111.0,3709.0,318.0,-531.0,270.0,-5.95,-10.51,0.0,right
772.0,-1088.0,3690.0,353.0,-537.0,272.0,-5.93,-10.55,0.0,right
749.0,-1105.0,3655.0,696.0,-522.0,304.0,-5.51,-10.88,0.0,right
804.0,-1117.0,3655.0,733.0,-510.0,308.0,-5.46,-10.91,0.0,right
784.0,-1109.0,3641.0,771.0,-500.0,313.0,-5.42,-10.94,0.0,right
740.0,-1102.0,3660.0,814.0,-488.0,322.0,-5.37,-10.97,0.0,right
621.0,-1000.0,3693.0,1356.0,-331.0,400.0,-4.5,-11.15,0.0,right
636.0,-1024.0,3734.0,1444.0,-312.0,405.0,-4.4,-11.17,0.0,right
584.0,-1006.0,3792.0,1544.0,-291.0,410.0,-4.3,-11.19,0.0,right
572.0,-1274.0,4708.0,2972.0,40.0,545.0,-2.33,-11.1,0.0,right
615.0,-1291.0,4753.0,3191.0,87.0,567.0,-2.12,-11.09,0.0,right
656.0,-1321.0,4932.0,3418.0,132.0,591.0,-1.88,-11.07,0.0,right
661.0,-1391.0,5073.0,3694.0,178.0,618.0,-1.63,-11.05,0.0,right
929.0,-2093.0,6540.0,7076.0,787.0,841.0,3.1,-10.49,0.0,right
892.0,-2335.0,6854.0,7556.0,874.0,867.0,3.6,-10.43,0.0,right
883.0,-2415.0,6933.0,7997.0,953.0,892.0,4.14,-10.36,0.0,right
507.0,-3232.0,7070.0,12837.0,1421.0,1170.0,12.74,-9.47,0.0,right
604.0,-3282.0,7073.0,13339.0,1462.0,1192.0,13.66,-9.38,0.0,right
594.0,-3332.0,7176.0,13853.0,1487.0,1202.0,14.58,-9.3,0.0,right
704.0,-3404.0,7154.0,14375.0,1509.0,1203.0,15.56,-9.22,0.0,right
738.0,-3279.0,6098.0,19329.0,1245.0,937.0,28.57,-8.66,0.0,right
755.0,-3213.0,5868.0,19743.0,1179.0,886.0,29.93,-8.61,0.0,right
815.0,-3142.0,5500.0,20113.0,1117.0,835.0,31.3,-8.58,0.0,right
11.0,-1946.0,2899.0,22941.0,185.0,178.0,46.89,-8.54,0.0,right
69.0,-1605.0,2568.0,23105.0,71.0,84.0,48.47,-8.54,0.0,right
214.0,-1488.0,2365.0,23239.0,-17.0,-5.0,50.08,-8.54,0.0,right
343.0,-1401.0,2163.0,23365.0,-100.0,-99.0,51.72,-8.55,0.0,right
895.0,528.0,-624.0,23323.0,-838.0,-1039.0,68.08,-8.46,0.0,right
1003.0,925.0,-1002.0,23193.0,-877.0,-1147.0,69.78,-8.43,0.0,right
827.0,1083.0,-1091.0,23058.0,-941.0,-1250.0,71.5,-8.38,0.0,right
782.0,3018.0,-2385.0,20969.0,-1285.0,-2309.0,86.43,-7.04,0.0,right
846.0,3069.0,-2469.0,20654.0,-1234.0,-2428.0,87.97,-6.87,0.0,right
911.0,3189.0,-2613.0,20367.0,-1181.0,-2535.0,89.46,-6.7,0.0,right
1050.0,4017.0,-3426.0,16877.0,-502.0,-3309.0,101.39,-4.43,0.0,right
995.0,4150.0,-3441.0,16481.0,-421.0,-3329.0,102.59,-4.2,0.0,right
1072.0,4159.0,-3512.0,16027.0,-316.0,-3339.0,103.77,-3.96,0.0,right
471.0,4053.0,-4163.0,11395.0,376.0,-3154.0,111.76,-2.0,0.0,right
437.0,4097.0,-4293.0,10830.0,424.0,-3097.0,112.55,-1.8,0.0,right
315.0,4094.0,-4342.0,10319.0,471.0,-3037.0,113.29,-1.62,0.0,right
134.0,3999.0,-4286.0,9816.0,503.0,-2962.0,114.01,-1.44,0.0,right
-315.0,3787.0,-4590.0,4734.0,1261.0,-1490.0,117.39,-0.89,0.0,right
-923.0,4115.0,-4391.0,4134.0,1242.0,-1306.0,117.71,-0.84,0.0,right
-678.0,4176.0,-4632.0,3585.0,1252.0,-1122.0,117.97,-0.81,0.0,right
-940.0,3439.0,-4279.0,-995.0,406.0,194.0,117.39,-1.02,0.0,right
-930.0,3376.0,-4171.0,-1361.0,311.0,293.0,117.31,-1.04,0.0,right
-942.0,3761.0,-3917.0,-1750.0,190.0,381.0,117.19,-1.07,0.0,right
-42.0,3393.0,-2582.0,-4705.0,-454.0,885.0,113.98,-1.5,0.0,right
102.0,3273.0,-2538.0,-4883.0,-465.0,909.0,113.62,-1.55,0.0,right
93.0,3262.0,-2409.0,-5032.0,-489.0,920.0,113.27,-1.6,0.0,right
316.0,3107.0,-1405.0,-5857.0,-536.0,922.0,109.17,-2.11,0.0,right
272.0,3133.0,-1277.0,-5874.0,-521.0,910.0,108.75,-2.16,0.0,right
215.0,3165.0,-1248.0,-5875.0,-511.0,899.0,108.32,-2.22,0.0,right
251.0,3137.0,-1172.0,-5869.0,-498.0,883.0,107.89,-2.27,0.0,right
154.0,3121.0,-787.0,-5382.0,-334.0,624.0,104.09,-2.65,0.0,right
270.0,3107.0,-890.0,-5323.0,-311.0,596.0,103.71,-2.69,0.0,right
214.0,3141.0,-845.0,-5258.0,-286.0,566.0,103.32,-2.73,0.0,right
-98.0,3325.0,-752.0,-4703.0,-238.0,341.0,100.03,-2.92,0.0,right
-167.0,3417.0,-707.0,-4671.0,-232.0,330.0,99.68,-2.94,0.0,right
-173.0,3452.0,-721.0,-4646.0,-226.0,316.0,99.34,-2.96,0.0,right
-170.0,3486.0,-776.0,-4630.0,-224.0,303.0,99.0,-2.98,0.0,right
-394.0,3959.0,-868.0,-4948.0,-205.0,355.0,95.54,-3.18,0.0,right
-374.0,3901.0,-819.0,-4977.0,-201.0,377.0,95.17,-3.2,0.0,right
-445.0,4032.0,-771.0,-5037.0,-213.0,401.0,94.8,-3.23,0.0,right
-455.0,4524.0,-577.0,-5867.0,-293.0,658.0,90.72,-3.64,0.0,right
-490.0,4517.0,-459.0,-6033.0,-315.0,671.0,90.28,-3.69,0.0,right
-570.0,4687.0,-462.0,-6199.0,-358.0,691.0,89.83,-3.73,0.0,right
-34.0,4518.0,-374.0,-7578.0,-611.0,791.0,84.59,-4.29,0.0,right
-55.0,4588.0,-308.0,-7758.0,-649.0,793.0,84.02,-4.36,0.0,right
-47.0,4617.0,-322.0,-7928.0,-677.0,797.0,83.46,-4.42,0.0,right
-27.0,4673.0,-215.0,-8119.0,-699.0,797.0,82.86,-4.48,0.0,right
-200.0,3991.0,795.0,-9348.0,-498.0,762.0,76.32,-5.04,0.0,right
-58.0,3728.0,830.0,-9388.0,-519.0,772.0,75.63,-5.1,0.0,right
-125.0,3695.0,980.0,-9426.0,-543.0,783.0,74.96,-5.17,0.0,right
-74.0,3744.0,932.0,-9494.0,-568.0,794.0,74.27,-5.23,0.0,right
-78.0,3317.0,1529.0,-9850.0,-948.0,769.0,67.37,-5.93,0.0,right
-4.0,3110.0,1672.0,-9805.0,-995.0,757.0,66.65,-6.01,0.0,right
-21.0,3061.0,1742.0,-9773.0,-1030.0,746.0,65.94,-6.08,0.0,right
319.0,2653.0,2128.0,-9634.0,-1344.0,583.0,59.22,-6.88,0.0,right
338.0,2531.0,2194.0,-9565.0,-1357.0,566.0,58.54,-6.96,0.0,right
339.0,2484.0,2266.0,-9509.0,-1366.0,553.0,57.86,-7.05,0.0,right
373.0,2445.0,2289.0,-9454.0,-1374.0,540.0,57.19,-7.13,0.0,right
784.0,2007.0,2646.0,-8769.0,-1206.0,304.0,51.07,-7.83,0.0,right
495.0,2114.0,2949.0,-8750.0,-1215.0,274.0,50.45,-7.9,0.0,right
647.0,1957.0,2924.0,-8698.0,-1216.0,242.0,49.82,-7.97,0.0,right
772.0,1703.0,3247.0,-7677.0,-1046.0,4.0,44.44,-8.49,0.0,right
744.0,1722.0,3250.0,-7572.0,-1032.0,-10.0,43.9,-8.54,0.0,right
730.0,1706.0,3332.0,-7458.0,-1018.0,-32.0,43.36,-8.59,0.0,right
716.0,1617.0,3477.0,-6414.0,-798.0,-127.0,38.86,-8.96,0.0,right
751.0,1587.0,3454.0,-6307.0,-775.0,-134.0,38.41,-9.0,0.0,right
763.0,1568.0,3431.0,-6195.0,-740.0,-138.0,37.96,-9.04,0.0,right
768.0,1566.0,3413.0,-6098.0,-707.0,-138.0,37.52,-9.07,0.0,right
704.0,1625.0,3480.0,-5169.0,-394.0,-104.0,33.89,-9.25,0.0,right
723.0,1639.0,3510.0,-5081.0,-370.0,-101.0,33.53,-9.27,0.0,right
686.0,1655.0,3544.0,-4984.0,-349.0,-99.0,33.17,-9.29,0.0,right
1463.0,1351.0,3196.0,-4162.0,140.0,-138.0,30.24,-9.22,0.0,right
1065.0,1575.0,3466.0,-4083.0,198.0,-136.0,29.94,-9.2,0.0,right
943.0,1771.0,3511.0,-4054.0,221.0,-142.0,29.65,-9.18,0.0,right
871.0,1798.0,3442.0,-4024.0,252.0,-148.0,29.36,-9.16,0.0,right
32.0,1571.0,3465.0,-3662.0,-178.0,-184.0,26.83,-9.16,0.0,right
6.0,1576.0,3592.0,-3659.0,-255.0,-187.0,26.57,-9.17,0.0,right
-42.0,1552.0,3651.0,-3659.0,-331.0,-195.0,26.31,-9.18,0.0,right
373.0,1239.0,3751.0,-3477.0,-571.0,-3.0,23.87,-9.51,0.0,right
411.0,1173.0,3743.0,-3459.0,-578.0,39.0,23.62,-9.55,0.0,right
463.0,1202.0,3811.0,-3454.0,-593.0,89.0,23.38,-9.58,0.0,right
567.0,1103.0,3720.0,-3435.0,-592.0,137.0,23.13,-9.63,0.0,right
715.0,1053.0,3792.0,-3273.0,-503.0,377.0,20.81,-10.04,0.0,right
694.0,1032.0,3818.0,-3264.0,-523.0,381.0,20.58,-10.08,0.0,right
735.0,962.0,3766.0,-3261.0,-529.0,385.0,20.34,-10.13,0.0,right
669.0,624.0,3686.0,-3207.0,-673.0,399.0,18.05,-10.65,0.0,right
724.0,627.0,3659.0,-3205.0,-683.0,390.0,17.81,-10.7,0.0,right
790.0,593.0,3652.0,-3197.0,-681.0,381.0,17.58,-10.76,0.0,right
847.0,537.0,3616.0,-3185.0,-670.0,372.0,17.35,-10.81,0.0,right
1098.0,375.0,3568.0,-3092.0,-452.0,244.0,15.15,-11.18,0.0,right
1051.0,387.0,3596.0,-3083.0,-418.0,229.0,14.92,-11.21,0.0,right
1033.0,367.0,3620.0,-3081.0,-386.0,207.0,14.7,-11.24,0.0,right
984.0,250.0,3802.0,-2974.0,14.0,62.0,12.59,-11.24,0.0,right
966.0,276.0,3817.0,-2959.0,52.0,44.0,12.38,-11.24,0.0,right
873.0,336.0,3863.0,-2950.0,85.0,25.0,12.17,-11.24,0.0,right
920.0,251.0,3853.0,-2942.0,107.0,8.0,11.96,-11.23,0.0,right
732.0,208.0,3896.0,-2813.0,270.0,-83.0,9.98,-11.02,0.0,right
784.0,211.0,3855.0,-2808.0,284.0,-84.0,9.78,-10.99,0.0,right
797.0,246.0,3869.0,-2804.0,298.0,-85.0,9.58,-10.97,0.0,right
777.0,206.0,3910.0,-2800.0,310.0,-87.0,9.38,-10.95,0.0,right
542.0,175.0,3908.0,-2769.0,243.0,-90.0,7.45,-10.74,0.0,right
567.0,151.0,3883.0,-2773.0,220.0,-88.0,7.26,-10.72,0.0,right
558.0,130.0,3889.0,-2780.0,191.0,-85.0,7.06,-10.7,0.0,right
466.0,137.0,3919.0,-2791.0,153.0,-85.0,6.86,-10.69,0.0,right
337.0,3.0,4059.0,-2845.0,-224.0,-76.0,4.89,-10.79,0.0,right
374.0,-39.0,4033.0,-2845.0,-268.0,-70.0,4.69,-10.81,0.0,right
394.0,-120.0,4016.0,-2841.0,-313.0,-67.0,4.48,-10.83,0.0,right
436.0,-336.0,4085.0,-2763.0,-616.0,-37.0,2.55,-11.21,0.0,right
443.0,-371.0,4086.0,-2740.0,-647.0,-26.0,2.35,-11.26,0.0,right
478.0,-416.0,4056.0,-2713.0,-674.0,-14.0,2.15,-11.3,0.0,right
478.0,-456.0,4046.0,-2685.0,-705.0,0.0,1.95,-11.35,0.0,right
679.0,-636.0,4119.0,-2318.0,-861.0,133.0,0.3,-11.92,0.0,right
754.0,-632.0,4088.0,-2268.0,-861.0,148.0,0.13,-11.98,0.0,right
762.0,-657.0,4099.0,-2220.0,-857.0,160.0,-0.03,-12.04,0.0,right
887.0,-746.0,4117.0,-1703.0,-746.0,240.0,-1.28,-12.54,0.0,right
905.0,-750.0,4129.0,-1646.0,-730.0,245.0,-1.41,-12.59,0.0,right
921.0,-774.0,4115.0,-1592.0,-706.0,248.0,-1.53,-12.64,0.0,right
924.0,-804.0,4116.0,-1542.0,-685.0,254.0,-1.65,-12.69,0.0,right
884.0,-836.0,4112.0,-1093.0,-454.0,290.0,-2.48,-12.97,0.0,right
916.0,-837.0,4135.0,-1048.0,-425.0,289.0,-2.56,-13.0,0.0,right
886.0,-816.0,4093.0,-1011.0,-402.0,295.0,-2.64,-13.03,0.0,right
882.0,-788.0,3975.0,-724.0,-174.0,313.0,-3.21,-13.12,0.0,right
888.0,-748.0,4017.0,-710.0,-157.0,314.0,-3.27,-13.12,0.0,right
890.0,-733.0,3981.0,-698.0,-134.0,313.0,-3.33,-13.13,0.0,right
871.0,-715.0,3921.0,-686.0,-111.0,311.0,-3.39,-13.13,0.0,right
830.0,-563.0,3909.0,-715.0,49.0,280.0,-3.92,-13.06,0.0,right
819.0,-576.0,3916.0,-725.0,67.0,275.0,-3.98,-13.05,0.0,right
850.0,-581.0,3920.0,-733.0,86.0,272.0,-4.03,-13.04,0.0,right
809.0,-474.0,3877.0,-838.0,238.0,233.0,-4.64,-12.84,0.0,right
